session_id,target
207,0.004326643308609128
208,0.132138378232372
209,0.00018773986227782347
210,0.005383121830905893
211,0.0012674031501987335
212,0.0034419424245456885
213,0.001469228236503016
214,0.01320359825983382
215,0.054148054198816103
216,0.007969067081666583
217,0.013038059022615364
218,0.01030305050495211
219,0.013411729921184829
220,0.0067879131123231885
221,0.004356953734300127
222,0.0031199657777621704
223,0.05580157193276681
224,0.01030305050495211
225,0.014314014188948957
226,0.007478369184840803
227,0.009226180009782287
228,0.002712987748531341
229,0.006496693507722912
230,0.005984048801469519
231,0.0010614211020402136
232,0.003008668638629012
233,0.0032421612971386096
234,0.004026263315885298
235,0.0006162352380415057
236,0.007821336605461492
237,0.009400919982093556
238,0.011385181029817466
239,0.0028259062796183263
240,0.009874833309632371
241,0.0003570387958684075
242,1.788517748641443e-05
243,0.00011300855947589148
244,0.00344011114889282
245,0.0011298485574549873
246,0.0011325251626668068
247,0.03373679084141323
248,0.005273077325274263
249,0.0005103140450167117
250,0.001882739993085491
251,0.07716479216372689
252,0.004171953165892628
253,0.002673846367718322
254,0.014314014188948957
255,0.011925409522281251
256,1.9732375016381915e-05
257,0.018903934400423462
258,0.010256363253187649
259,0.005033157123875176
260,0.012766191718466156
261,0.0008387563563444667
262,0.132138378232372
263,0.004212113296295973
264,0.0122799876156657
265,0.01447933161280477
266,0.0020002734845828768
267,1.449996188261907e-06
268,0.000504266187932916
269,0.001550734855684213
270,0.0011338578816678412
271,0.0015781837751541149
272,0.005708432030542447
273,0.0017860999541437687
274,0.00930944760609998
275,0.01225894269478173
276,0.00014139594063597582
277,0.009562740461616585
278,0.01184854597099333
279,0.0011624395461808594
280,0.013396550192442114
281,0.0002969978150279361
282,0.012874607592229933
283,0.009909300668427027
284,0.0002527855777066515
285,0.0038466037989276845
286,3.537425871936435e-05
287,0.008136035217830162
288,0.0009189886084298825
289,0.006262597434360794
290,0.0003504509320681379
291,0.03882207191180978
292,0.0033217049472465407
293,0.012509070584751585
294,0.0012554936768950735
295,0.004257069080974845
296,0.001500331014371594
297,0.010914036888425991
298,0.001668987657444009
299,0.0007252048764208401
300,0.005197747606992329
301,0.0003504509320681382
302,0.0011437650243179235
303,0.00041643624901341265
304,0.0058209988836280925
305,0.026708716950897944
306,0.001131189093487338
307,0.007339438932326016
308,0.010484961729398766
309,0.011100140211973532
310,0.002284064969169353
311,0.00711162766802698
312,0.015235507674379386
313,0.020061048885344955
314,0.0020810012177661565
315,0.0023689714193404574
316,0.0003981652977846848
317,0.006414348338983838
318,0.003511761068513168
319,0.006992488781426539
320,0.00033743983659270844
321,0.015025173348321444
322,0.002668453031564005
323,0.004100907370510173
324,0.0042410703195091765
325,0.012520230424259513
326,0.002257034814102494
327,0.0009629214847274638
328,0.005905858800611281
329,0.0028259062796183263
330,0.0007566526450533697
331,0.01322191239196421
332,0.010549165638106473
333,0.18524404546065487
334,0.005138105170132205
335,0.007982641943969592
336,0.011587443581053554
337,0.01599170907635975
338,0.013340501339753374
339,0.0016209956042745764
340,0.01109883889991658
341,0.0007609002432660489
342,0.006501953594965128
343,0.01480219315730844
344,0.011624997543892008
345,0.0077543205097995605
346,0.002604517575676664
347,0.2874507584590211
348,0.0007337412980090752
349,0.0022193140317836603
350,0.021984725273865205
351,0.0022444090818776277
352,0.02343385585875447
353,0.03229372391067807
354,0.007167664687345263
355,0.01137730304691491
356,0.024919580147091253
357,0.0021049558939137403
358,5.708909249665912e-05
359,0.03373679084141323
360,0.0011055836271525899
361,0.04838460481688901
362,0.02485872966278959
363,0.019660652244659172
364,0.03121830436830248
365,2.5920858955515624e-05
366,3.2944935713513476e-05
367,0.0001447254899247143
368,0.0049771294376916644
369,0.009012213451507642
370,0.003142572270222761
371,0.014843678934588137
372,0.0014324866008820266
373,0.00014786884176126356
374,8.861946853780411e-05
375,0.0026366281702302602
376,0.006968081707708865
377,0.004571294190058448
378,0.00021656468814073128
379,0.0003733757867854861
380,0.009997996674889906
381,0.007982641943969592
382,0.014084922140504375
383,0.00027306352174530347
384,0.004909689139252351
385,0.011104298277528337
386,0.0006458131381118084
387,0.00396201282119024
388,0.0027497854611622363
389,0.0023087632736686374
390,0.00035191049565491575
391,0.000264901741091709
392,0.005532421563231838
393,0.014843678934588137
394,0.0002864686290629594
395,0.006658127633886802
396,0.0027069856597768355
397,0.0007179315017321824
398,0.0023472965245574344
399,3.156382968552833e-05
400,0.0015470346807374819
401,9.406499091007721e-06
402,0.0016839286775996547
403,0.0012856005157306787
404,0.09776323157309179
405,0.0033698791727086713
406,0.010269262917959751
407,0.005618766531670884
408,0.0002864686290629589
409,0.008683022920589036
410,0.00402261244711507
411,0.001913482705630026
412,0.00234314299570023
413,0.005882027238359806
414,7.461962729214992e-05
415,2.5446886586345568e-05
416,0.006205141091606824
417,0.016166349491147168
418,8.531044496842922e-05
419,0.0005305223200156781
420,0.006258114812542172
421,0.0067245951946232245
422,0.014843678934588137
423,8.04314180984432e-05
424,0.008614496039661718
425,5.473354927934739e-05
426,0.19401382796559094
427,0.0001789682330971715
428,1.5241071956380616e-05
429,0.05619532395990389
430,0.0028259062796183263
431,0.0003570387958684075
432,0.03092007891474128
433,0.0003177860033516128
434,0.007142604479918384
435,0.0033979452515105744
436,0.0006155966192141021
437,0.009197910316108284
438,0.014991664114707214
439,0.007622545161145208
440,5.5280206382050785e-06
441,0.0037571569567244178
442,0.005425838108455204
443,0.0014557733955826986
444,0.002173035274698061
445,0.02291564497110315
446,0.008873275563534377
447,0.0008095576857640893
448,0.020700079291261005
449,0.006697394635891025
450,0.0041180663673116725
451,0.0032836608247631023
452,0.01130311495148485
453,0.0031136126193497
454,0.00027335850523687823
455,0.006445435102922753
456,0.000500090973530637
457,0.003754775203051777
458,0.0008649290215024991
459,0.010899978034170935
460,0.04938745963666496
461,0.009997996674889906
462,0.0004506399671445602
463,0.00030224913365321934
464,0.00917232307438213
465,0.010821841433800527
466,0.0003733757867854861
467,0.007717346152010171
468,0.0005590293370767259
469,0.015479204501234236
470,0.013422519710412084
471,0.02405158023565875
472,8.839375580965494e-05
473,0.01030305050495211
474,0.0007005774504360392
475,0.0069079351979036705
476,8.702018690790734e-05
477,0.006241481404103188
478,0.006528769878180829
479,0.21844393775300244
480,0.0013186534012258001
481,0.01724634985588582
482,0.009422285209571482
483,0.012521982885262923
484,0.013091842598856302
485,0.005278248368718623
486,0.0005308732571639885
487,0.011819865428321991
488,0.002937783855370314
489,0.0085202721845281
490,0.0006685663112680798
491,0.01434804757076045
492,0.009503559613860532
493,0.007982641943969592
494,0.0009128911219977278
495,0.0016845572097505855
496,0.023733992042838693
497,0.0033969516639538516
498,0.0017606949990098806
499,1.672473199953422e-06
500,0.0089257924223636
501,0.061255237760922454
502,0.0556078928081595
503,0.03288165973505479
504,0.0072631984937692575
505,0.0018056085829933988
506,0.001220336336503741
507,0.0077262482233390155
508,0.003277398877277628
509,0.0005725426545470327
510,0.006236664534468083
511,5.5280206382050785e-06
512,0.002603293793190615
513,0.00016603757909351322
514,0.015119648139032004
515,0.0043134592598752875
516,0.009528207708017577
517,0.017112855296367323
518,0.0015268778299372323
519,0.012005197620758202
520,0.006132931721475592
521,0.04841320209075348
522,0.04620647638700559
523,0.0009128108960867316
524,0.009252728046809459
525,0.04838460481688901
526,0.0016659499712133785
527,0.005300649261282566
528,0.006916859442921931
529,0.0066528478712901155
530,0.0001789682330971715
531,0.004173330052383136
532,0.008002279593011757
533,5.708909249665912e-05
534,0.011614243793756526
535,4.596685791064525e-05
536,0.09500831415745738
537,0.006299777490968245
538,0.014723564067744725
539,0.011379968137324769
540,0.0003987464580285531
541,0.002486559502382806
542,0.0042800332867222604
543,0.008059872043571316
544,0.03277480605499443
545,0.002645048920232282
546,0.006294670824023281
547,0.01076167941124854
548,0.00017610862181453336
549,0.007406419960300314
550,0.0033611335738483183
551,0.006807008088495219
552,0.01536893235467408
553,0.00017143920216851878
554,0.00030848606105657675
555,7.751650426112836e-05
556,0.0165918423652928
557,0.009914023491332113
558,0.004234751473487294
559,0.0019702526460981355
560,0.0070021211159629415
561,0.0020154952378898215
562,0.013981080572746996
563,0.013412345276258383
564,0.008956715059847005
565,0.007344977289927785
566,0.0011907277655628028
567,0.0010204743242205356
568,0.01208284338726395
569,0.012158520457389969
570,0.0019475130332739744
571,0.012239888029860601
572,0.07716479216372689
573,0.0001278892885116238
574,0.000733394431265404
575,5.708909249665912e-05
576,0.0030186487753698457
577,0.009246188557757395
578,0.00011331676487825977
579,0.0013105138439515396
580,9.083271939449852e-05
581,0.011947966297723135
582,0.0010127607328503875
583,0.007357959300605714
584,0.052349501113520644
585,0.0005268837503771515
586,0.006959360624210491
587,0.0041801979299004085
588,0.008357927444641087
589,0.038085125133981844
590,0.00011331676487825977
591,0.0002486089654088957
592,5.708909249665912e-05
593,5.3154192907703706e-05
594,0.0009098421504152185
595,0.002782912519678206
596,0.002984219351446164
597,0.0048518240092158054
598,0.0001789682330971715
599,0.003914014554417484
600,0.007629863795378848
601,0.009105952401370505
602,0.01874795368990617
603,0.00029810035418742514
604,0.000504266187932916
605,0.010996372641014216
606,0.004357884530665267
607,0.019159945542831232
608,0.003326850637726482
609,0.0065870572633440995
610,0.00016699838856572998
611,0.0028746909827432137
612,0.00667558291487703
613,0.00014240875210588696
614,0.005998499519167764
615,0.0028133135236528494
616,0.0010456853482581705
617,0.00024809748711515086
618,0.0018352356709830705
619,0.003600246230791556
620,0.10636116336576494
621,0.008516980184454672
622,0.13293751412799162
623,0.0027317188387884187
624,5.708909249665912e-05
625,0.07328789437342613
626,0.00879618578283885
627,0.00018679041153337356
628,5.875850321870314e-05
629,0.005188968813623216
630,0.00014240875210588696
631,0.0015654899575239672
632,0.009816532129196144
633,0.027462137052229784
634,0.008094151031270673
635,0.0001278892885116238
636,0.023289908452099477
637,0.0009593692932686187
638,0.01030305050495211
639,7.461962729214992e-05
640,6.310729744222476e-05
641,0.004928237524354119
642,0.011427722240097565
643,0.05672560656611574
644,0.007226617358649553
645,0.11704177066450903
646,0.00336112697552825
647,0.0056995384950669775
648,0.0007341334459136736
649,0.0054656270470865055
650,0.0008993346440791898
651,0.007495137783544837
652,0.07900620176820178
653,0.007771469776564637
654,0.0006162352380415057
655,0.021845590127523448
656,0.027353238508759706
657,0.00021128670818941044
658,0.003313983123387755
659,0.0023586161365038542
660,0.0035083206214893284
661,0.0007522849107921031
662,7.174669877646394e-05
663,0.00032597857465303424
664,0.0017858448188689412
665,0.0001602087198021614
666,0.004640879886749367
667,0.05264456940093525
668,0.03076910261869789
669,0.0018849144398187965
670,0.00020133692659732872
671,0.009987364968506213
672,0.08733185566004767
673,0.13213837823237207
674,0.010337672940678397
675,0.010702488193073022
676,0.0054119153715764
677,0.010857891663455146
678,0.02127199320255246
679,8.544697930143628e-05
680,0.014964559253084538
681,0.004563461384071648
682,0.00020133692659732872
683,0.014843678934588137
684,0.06157131190662918
685,0.0028259062796183263
686,0.01009152715866271
687,0.0028259062796183263
688,0.04762659499665598
689,0.020662414629204304
690,0.015681649491994076
691,0.0027376881181993104
692,0.0003570387958684075
693,0.008790439908004686
694,0.004032297580760762
695,0.004347276976216505
696,0.0005484781819243339
697,0.007634787559322298
698,0.01030305050495211
699,0.008612742986186417
700,0.01742751003122255
701,0.002809204516658416
702,0.0010767266211026095
703,0.006916859442921931
704,0.01826933775489986
705,0.01030305050495211
706,0.0064141061864725155
707,0.0013926577773857645
708,0.005462679380228078
709,0.09612404745887866
710,0.0013679632857017635
711,0.0038639716169222827
712,0.03060888649315152
713,0.004982131164053078
714,0.0019143306902762254
715,0.0005363381869821553
716,0.015416564430092941
717,0.0059580364977875125
718,0.023049821037604844
719,0.012158520457389969
720,0.00024232447928575099
721,0.0005690024080304087
722,0.0122799876156657
723,0.026862492310822262
724,0.006027799381134056
725,0.0001693289295968005
726,0.004511102504168496
727,0.010938503955557443
728,0.014223638466337589
729,0.01423573456619459
730,0.0032527501457043904
731,0.010511677351909608
732,0.004672836751287968
733,0.0003057810972059775
734,0.005301639298374518
735,0.013236337259429212
736,7.447848916151006e-06
737,0.0006133272377375161
738,0.004279134730583958
739,0.0007245209072025846
740,0.011442332604003309
741,0.009241925076126022
742,0.004060078254271666
743,0.01070659087117603
744,0.00023416492576489167
745,0.009497801590565472
746,0.053302313762244875
747,0.002239906078183038
748,0.0023321453480258597
749,0.07854683113379866
750,0.014843678934588137
751,0.000968024757499295
752,0.0016126350956765304
753,0.003483190992901231
754,0.0001789682330971715
755,0.002289236760595528
756,0.022285219112725154
757,0.011145175586924362
758,0.001555556422111611
759,0.0015543987459380809
760,0.0015950435277694247
761,0.005762679528358898
762,0.013863417301167249
763,0.005626189963725528
764,0.00399524550108205
765,0.016355613242029207
766,0.00017207721674600878
767,0.005670270799521168
768,0.004153818844431965
769,0.0011893392357901116
770,0.05701883918505775
771,0.013994607135823836
772,0.0026415741402920113
773,0.0122799876156657
774,0.007080435692300846
775,0.005962049550258698
776,0.04818912483152241
777,0.028707474605070477
778,0.0021041759683353613
779,0.00021128670818941044
780,0.011362796030485204
781,0.025472558451638132
782,0.01697464955117863
783,0.009736346931817894
784,0.007435119951014084
785,0.002998502219487647
786,0.006333112059962536
787,0.00706017020663382
788,0.0020127517902356817
789,0.0033327214069544995
790,0.005426044729062857
791,0.009321409274756644
792,0.012402653030439385
793,0.008190753508215878
794,0.006445785677886959
795,0.007654752603711296
796,0.0001993127866404969
797,0.012796034545994355
798,0.00015645869648739347
799,6.737009418158433e-05
800,0.009630439747021047
801,0.00025694398117710824
802,0.009562740461616585
803,0.0008523548058577266
804,0.011167319277628165
805,0.010180721918705041
806,1.2478289569967305e-06
807,0.0008448334951463246
808,6.650121181611314e-05
809,0.32036997118523297
810,0.0037555643530528776
811,4.970023273607029e-05
812,0.004338940069807167
813,0.004408170935353675
814,0.012307285135088959
815,0.031185233062820037
816,0.009367550294411253
817,0.00939124939778962
818,0.014934154611694297
819,0.0025836357853855746
820,0.014340038105861541
821,0.044856007982968495
822,0.018168312502995807
823,0.13213837823237207
824,0.008619502788168467
825,0.0122799876156657
826,0.001223219556006273
827,0.008838444696299573
828,0.01030305050495211
829,0.01221259546049691
830,0.009971020955940688
831,0.011647687972187995
832,0.0018057963377646443
833,0.008232099223564599
834,0.0021315021314553097
835,0.006275167254649931
836,0.00028495296958847173
837,0.010582475668070261
838,0.00032506416356683474
839,0.002217808436797102
840,0.00202528142769799
841,0.001277115635070377
842,0.0047125780495155
843,0.012324938407068326
844,0.015226293102046665
845,0.01102714930183953
846,0.0003504509320681379
847,0.0006582901709372464
848,0.0010366847193091183
849,0.007141315643297428
850,0.001642561276296429
851,9.016730144175931e-05
852,0.0034843980690413613
853,0.014843678934588137
854,0.0007901923892694715
855,0.002649758723712836
856,0.0012001418526601337
857,0.0028259062796183263
858,0.006511605838245026
859,0.01483315055311787
860,0.0032680174177055128
861,0.012762754074703135
862,0.0003692024247693121
863,0.001153261758735835
864,0.013067370763268889
865,0.008082750889393036
866,0.0029447460991201563
867,0.011828787509902636
868,0.010103251001215091
869,0.00011331676487825977
870,0.002097477335619551
871,0.0016052045843234235
872,0.0038834177939287805
873,0.0002482724826181783
874,0.009104701511785553
875,0.00300199761456092
876,0.017657520916584006
877,0.02525695377779747
878,0.012231577817876302
879,0.0019199160583732052
880,0.04358070368362359
881,0.006624650108696735
882,0.014408188112854218
883,0.07447264140119833
884,0.014899194927820918
885,0.0025260802853307443
886,0.0008751076360104113
887,0.0017209205052613117
888,0.0009779435454060216
889,0.0003068888629803557
890,0.00011331676487825977
891,0.002341012696860102
892,0.006307863564230749
893,0.0028259062796183263
894,0.01126934840923966
895,0.0033327214069544995
896,0.034681471540543074
897,0.0003057810972059775
898,0.06989489288695652
899,0.0010305944733615912
900,0.0024108132885534636
901,0.012987990878785589
902,0.000615084945624158
903,0.011856005595321394
904,0.00273973191279823
905,0.07716479216372689
906,0.00014966271088939407
907,0.01845066787056677
908,0.005245217308312497
909,0.0017705405622372205
910,0.0005567335542607406
911,0.0007614567306561069
912,0.00014995194283779064
913,0.0006288602948282796
914,0.013890537103154531
915,0.006852113131681964
916,0.002423352935011179
917,0.0005568427867251834
918,0.004067262392974256
919,5.708909249665912e-05
920,0.024467407648000424
921,0.006083902991073054
922,0.0011426014156771997
923,0.003162566336216674
924,0.00016020871980216113
925,0.0061211009178741204
926,5.708909249665912e-05
927,0.01627726941830453
928,0.004052333838150143
929,0.008055365601460298
930,0.15997771630109883
931,0.01030305050495211
932,0.07716479216372686
933,0.0028259062796183263
934,0.0011324594699570537
935,0.0005568846913806013
936,0.013712455292457886
937,5.708909249665912e-05
938,0.008812877133917625
939,0.011256956074336109
940,0.0012632212350682794
941,3.2522651733212846e-05
942,0.0007692104603519535
943,0.005861308992050344
944,0.007956245416030882
945,0.008971525452934762
946,0.0009290493558082067
947,0.0004995228760359361
948,1.4741644292391303e-05
949,0.001991730754753749
950,0.00023860111311940267
951,0.0026336448020273504
952,0.0008760066099558563
953,0.0009733032963467231
954,0.014138735255508402
955,0.0003733757867854861
956,0.00014240875210588696
957,5.708909249665912e-05
958,0.011846549576979648
959,0.0983871635613768
960,0.00011556315542013369
961,0.00015645869648739347
962,0.014335206314106664
963,9.950668521899617e-05
964,0.009332999684902355
965,0.00022642493142347684
966,0.0093389985922108
967,8.155544636474242e-05
968,0.016003922345982073
969,1.0001457056572128e-05
970,0.002676687585811337
971,0.00111376690600789
972,0.005307423849289574
973,0.016030022072074487
974,0.014944445865000704
975,0.009587258558716885
976,0.00540404765223149
977,0.003841916214163305
978,0.0002864686290629589
979,0.01138058026669892
980,2.8811810116674084e-05
981,0.0005444106795674247
982,0.004191061848690314
983,0.009344984645094227
984,0.0036186727482029413
985,0.004702371236861017
986,0.009306026267832257
987,0.006739411343182337
988,0.0022357238622222357
989,0.048283747866850184
990,0.0005290598807915276
991,0.006282559095254099
992,0.0075207429066623584
993,0.0001711015330790154
994,0.0002603105805144358
995,0.0014724394797177311
996,0.00037526559411502135
997,0.0592446526515808
998,0.008394949655868707
999,0.007015694777067792
1000,0.03713877047651396
1001,0.004156786117515226
1002,0.07183249434790415
1003,0.00017828553869948398
1004,0.0023000421173633295
1005,0.014157937111551642
1006,0.012874846632396379
1007,0.0016673360677031362
1008,0.02897704324074033
1009,0.01060306161554203
1010,0.002522174147383562
1011,0.005245770057408982
1012,0.00016491679908680492
1013,0.019983103698115103
1014,0.013160527934416738
1015,0.0005447371907585388
1016,0.036665318479633544
1017,0.0077565776376202
1018,0.0001428402127626139
1019,0.002323757826825261
1020,0.0021370678841117546
1021,0.0010739737922455608
1022,0.006410354163585371
1023,0.00015803497727393987
1024,0.00010191010843603689
1025,0.04796367507087496
1026,0.014843678934588137
1027,0.0048330017717269245
1028,9.569879159507774e-05
1029,0.003855758486793915
1030,0.13213837823237207
1031,0.002263862956865543
1032,0.0034850497589533395
1033,0.00010385280446579328
1034,0.0373972257997315
1035,0.00023606447954943767
1036,0.014952312958056267
1037,0.0009047700364579641
1038,0.0101000140993674
1039,0.0008433433526759851
1040,0.0063621756123953665
1041,0.012058420408147884
1042,0.004370194798265765
1043,0.0011486464462414326
1044,0.0018757646000559776
1045,0.0018521508445605958
1046,0.0011402928932231768
1047,4.333710848420353e-05
1048,0.07716479216372689
1049,0.0036335468860533597
1050,0.004480151018023276
1051,0.00845449875720736
1052,0.0020089474301110567
1053,0.0002952488670926291
1054,0.01761083607045397
1055,0.009195284398314962
1056,0.0005635068099078517
1057,0.0004876160680693622
1058,0.0034259169607013407
1059,0.0009220207337784997
1060,0.08811119628693731
1061,0.005844111781097004
1062,0.008722960783831397
1063,0.0057468197680935924
1064,0.0008341128625619542
1065,6.98434277911367e-05
1066,0.006121957775189853
1067,0.002850730925060598
1068,0.00936099991704645
1069,0.0014910643999300733
1070,9.563685741449351e-05
1071,0.041259038374344095
1072,0.005452320358145559
1073,0.0027394662762340355
1074,0.0017218286273256184
1075,0.019795433706854517
1076,0.009445193691201486
1077,0.015001906767478031
1078,9.016730144175931e-05
1079,0.0007575912712315374
1080,0.056060227028866434
1081,0.0001614221849154896
1082,0.02100728879293982
1083,0.00011011119355359801
1084,0.0003570387958684075
1085,0.006048296912558267
1086,0.014377906630980685
1087,0.01095580423672905
1088,0.001387283818701111
1089,0.0022510138513297875
1090,0.00021128670818941044
1091,0.003615961589741361
1092,0.006688138774538281
1093,0.02441510686216169
1094,0.010431163219917277
1095,0.005980237615716945
1096,0.0010978345223679564
1097,0.0104720872028471
1098,0.000206645112290291
1099,0.022778348910499138
1100,0.007601709167828383
1101,0.010353060019174512
1102,0.0008608658402220839
1103,0.0007751811683119849
1104,0.011787561167630837
1105,0.00800935989615471
1106,0.002375510193036079
1107,0.033641018003734896
1108,0.01318284937434047
1109,6.399966679064129e-05
1110,0.0020294624704734255
1111,0.004795635325490621
1112,0.0018413122084865458
1113,0.006681249532260771
1114,0.0044527197922379445
1115,0.0003504509320681379
1116,0.0007445533295574211
1117,0.008130001381014208
1118,0.0060393471946313965
1119,0.01317159505938195
1120,0.0003504509320681382
1121,0.0003504509320681382
1122,0.005932757238035589
1123,0.03636474040345055
1124,0.003864014814658063
1125,0.006836291755468856
1126,0.003934364984448698
1127,0.002572490273247007
1128,0.09675557490558331
1129,0.0010305751345809184
1130,4.5495615679459445e-05
1131,0.02022202682925584
1132,0.013354713684370861
1133,0.006423359357333792
1134,5.708909249665912e-05
1135,0.0019133754597449257
1136,0.002060497653911322
1137,0.006767355851903828
1138,0.19847699647071756
1139,0.0025260802853307443
1140,0.0003504509320681382
1141,0.005861308992050344
1142,0.007629540128901843
1143,0.009646533573214757
1144,0.0008713896740898612
1145,0.004408170935353675
1146,0.003421815213958848
1147,0.0287202749209794
1148,0.00011183486428624774
1149,0.008076807533415411
1150,0.013128004820254509
1151,0.0011480754834780043
1152,0.007251811207891309
1153,0.005103173344633478
1154,0.0008177465751085926
1155,0.005243667823515708
1156,0.005861308992050344
1157,0.04984599920560079
1158,0.012402653030439385
1159,0.0012722830634098689
1160,0.005304526638448475
1161,0.010431737046500295
1162,0.00018679041153337356
1163,0.073604622609933
1164,0.010089074000782707
1165,0.00020133692659732872
1166,0.022638339501317346
1167,0.002126544634900129
1168,0.0018186506987958463
1169,0.004688239538155477
1170,0.0010227215958048311
1171,0.005025428646659969
1172,0.00537122824514137
1173,0.015544311090424652
1174,0.00016281019417567922
1175,0.016648613419392746
1176,0.0010328783654981939
1177,0.0016097349027943567
1178,0.009252728046809459
1179,0.014843678934588137
1180,0.005676205548764456
1181,0.013624996752191408
1182,0.006570905398887909
1183,0.010271328102267366
1184,0.0013192723899639804
1185,0.0018389293345283907
1186,0.015333497523768171
1187,0.006483098104873021
1188,0.000162456716990815
1189,5.3959803211014175e-05
1190,0.007359030643393118
1191,0.0028259062796183263
1192,0.0001596455321084106
1193,0.006069384473119045
1194,0.0044527197922379445
1195,0.0033209281017564088
1196,0.0016397571542684838
1197,0.007580459324191444
1198,0.006426746162064313
1199,3.970837175457508e-05
1200,0.041492383703251215
