id,dep_delayed_15min
216,0.39491393115482465
217,0.5936916935273778
218,0.7704345105804692
219,0.8528131211348086
220,0.8084087511567348
221,0.8435674721748172
222,0.48726128299163124
223,0.8403336305515685
224,0.7288273887202935
225,0.6655587054628233
226,0.8051541554131164
227,0.7918794723471914
228,0.8666847641910813
229,0.8466081926676026
230,0.3072642517885765
231,0.8363366697311861
232,0.7947379951810246
233,0.7489784339191824
234,0.6924828063868773
235,0.8831040745080259
236,0.7041801895155185
237,0.8706533032040279
238,0.8170482769561032
239,0.8141580461912492
240,0.7506205956215865
241,0.8273308990188071
242,0.6882377477772804
243,0.8837819151755819
244,0.7997077511095065
245,0.8616468863558054
246,0.7815475031253496
247,0.7743876378611911
248,0.6468037470094604
249,0.836095299241805
250,0.6488531890309401
251,0.37890155228134403
252,0.7462247448721326
253,0.8406126644750062
254,0.4420318675244414
255,0.6793437565344043
256,0.7825522010875202
257,0.346691893775135
258,0.7290540928155415
259,0.8398291946829896
260,0.47499611745090087
261,0.6590381680466086
262,0.6579390827158706
263,0.7577896644560903
264,0.7387890323183895
265,0.7800052183311696
266,0.7578507145347202
267,0.8205599637713354
268,0.6260496632882868
269,0.8331605573780714
270,0.5415540858332797
271,0.7895571311476102
272,0.7735431943436668
273,0.848189900535083
274,0.8757360190359303
275,0.41140614778885687
276,0.7650805156852093
277,0.3246098538230398
278,0.48382331771072673
279,0.6715615688380545
280,0.3702982431148515
281,0.6110906940541954
282,0.7402960769291902
283,0.8445106172530685
284,0.3291804890285573
285,0.37141371065964224
286,0.8997531748973401
287,0.7433220713899564
288,0.8687435127951278
289,0.3962451705479596
290,0.6542348275428729
291,0.37369714003184784
292,0.7515013200355383
293,0.8289872370234571
294,0.7489199965150178
295,0.7520208350979549
296,0.44123980302667065
297,0.8188776639006509
298,0.7045347889964544
299,0.3856691213734971
300,0.622337946455608
301,0.673264342682708
302,0.8367945787634948
303,0.8868514195943031
304,0.8134999515286768
305,0.6264929907731817
306,0.38460850278027897
307,0.7637588157273633
308,0.8124625789052481
309,0.5726327364519137
310,0.8227009460307385
311,0.7333658840044446
312,0.8072914421004613
313,0.8170489301171432
314,0.346173705436569
315,0.7115613971874581
316,0.8239411834560736
317,0.7380151266443014
318,0.8578517373085918
319,0.8457208122474454
320,0.7924270544527271
321,0.7342275238116716
322,0.7924368891739397
323,0.8188150176362998
324,0.6675689061651107
325,0.7604079801912911
326,0.898179684478431
327,0.746145477769599
328,0.8083700181118472
329,0.7483045626345319
330,0.35119084167657605
331,0.8791927175391748
332,0.3860154333446683
333,0.7236456726517204
334,0.7491165436568686
335,0.735124883457333
336,0.9052503220652314
337,0.8059033070423712
338,0.3669180994328077
339,0.3505571857896828
340,0.8133559263875758
341,0.8320854926072416
342,0.811392014450829
343,0.7587847589773513
344,0.8001052747296894
345,0.8013416628993335
346,0.7047495828033422
347,0.8354070232964885
348,0.6016213981481471
349,0.865333880361655
350,0.7425235070587356
351,0.7740151559358038
352,0.7584409608050395
353,0.8623455993676657
354,0.7568553236001636
355,0.8581695267350955
356,0.39245778646563284
357,0.42859833904077616
358,0.8550456810457993
359,0.9149774124266761
360,0.8998165634510841
361,0.8352040180037682
362,0.36507145260143753
363,0.650608836775659
364,0.7965141456073687
365,0.8180400834860054
366,0.8387293981651889
367,0.4483553950579655
368,0.7535506047751267
369,0.859615025477735
370,0.4545531867458373
371,0.8013793991606664
372,0.4439484028925928
373,0.4119023604697597
374,0.8264783029790453
375,0.866795897029161
376,0.39703249769750276
377,0.3536134346407748
378,0.8590767581100314
379,0.727435325246435
380,0.7373463394533151
381,0.8027670198837998
382,0.7549553430105967
383,0.720902441559499
384,0.34555721489956276
385,0.6424823870608294
386,0.8046983872421571
387,0.6977962822886357
388,0.49747421054057733
389,0.9162514110979003
390,0.821311048607913
391,0.4322048646062214
392,0.8199767290159019
393,0.8212760088106921
394,0.4935793055924428
395,0.34776025562188684
396,0.8181546333431581
397,0.829500030424199
398,0.8215545011578207
399,0.7341507087462041
400,0.5006457277777497
401,0.7836508408388951
402,0.8548693575905696
403,0.7886234886129705
404,0.8076692297238687
405,0.7722517749171859
406,0.8711330601543135
407,0.8671782434540148
408,0.4358947672902896
409,0.8396157121290373
410,0.8098223560103487
411,0.8383736231324975
412,0.7678205430165994
413,0.7297160503726444
414,0.6693205950331493
415,0.7007927143299268
416,0.785827744261948
417,0.3381408952640329
418,0.8296322236345819
419,0.7816604093052392
420,0.8505300156231645
421,0.8075480014629298
422,0.47483061341128147
423,0.8481099980676085
424,0.8549748453626839
425,0.5354355715004423
426,0.8457038523858915
427,0.8642282480084374
428,0.8079896932103771
429,0.41073148887060495
430,0.7790977036629452
431,0.854495589130035
432,0.7438135985175123
433,0.8906574684255841
434,0.7861821650603287
435,0.7945222165692605
436,0.8118125588833949
437,0.3914829793392352
438,0.8188776871012546
439,0.8124356782273688
440,0.8115578940013923
441,0.7916635944585572
442,0.8385586924282
443,0.8436628586512481
444,0.7389828086113702
445,0.42343590569403977
446,0.8088207656880932
447,0.6861462252178098
448,0.7239468119600173
449,0.3517206200232083
450,0.5369451660915927
451,0.41337504811560155
452,0.6472464266139986
453,0.6810664362168674
454,0.7490389870446139
455,0.8339172877596472
456,0.42669002919921517
457,0.82367186371341
458,0.834409324907768
459,0.6922864367688858
460,0.6239040945522639
461,0.8244935413698534
462,0.8497323968822386
463,0.7902507073170623
464,0.8191882589046978
465,0.3296583134325481
466,0.4262567625708193
467,0.6569063087164764
468,0.8086603710667106
469,0.8353481657121504
470,0.5569237722859465
471,0.6698020346770857
472,0.7744567609864907
473,0.7628818039055146
474,0.8607498591587252
475,0.8192958617964132
476,0.7929059946630195
477,0.3343586907575186
478,0.701809489932363
479,0.8037302199174244
480,0.8518360750442798
481,0.8284159402349852
482,0.8344421429678837
483,0.887602478233433
484,0.8185873935970226
485,0.8490410782865762
486,0.9074843630947781
487,0.6971035989406338
488,0.8287347315787064
489,0.6000312740438121
490,0.8541776479312585
491,0.8783043318812047
492,0.7371480699839175
493,0.6952568274831564
494,0.40090336317777014
495,0.8039969570151347
496,0.7637435151011213
497,0.8444359933375972
498,0.8096337465078602
499,0.6800058485997222
500,0.8879929921471899
501,0.7724155726749383
502,0.8334097719429092
503,0.8085699766378533
504,0.8390160079824267
505,0.6983671389775491
506,0.8053796646836809
507,0.6088785025247723
508,0.8163238258679217
509,0.7200181929417447
510,0.6087605960091192
511,0.7403235457247608
512,0.7235914504238754
513,0.9008156029697254
514,0.42864323186412717
515,0.8133298989846575
516,0.33996205769565835
517,0.6677312639746815
518,0.7481660399527555
519,0.7939355847804156
520,0.8077889654040443
521,0.8325190499946507
522,0.4215703759031685
523,0.9018334603185668
524,0.5624065493612571
525,0.7003891454152822
526,0.46510989362247757
527,0.7825187266981745
528,0.8013020089923198
529,0.8351773240240746
530,0.8337171143633946
531,0.3786563559230017
532,0.7876465988284929
533,0.5099884458394314
534,0.8241183824147132
535,0.8006504240154076
536,0.6912011739456825
537,0.48143353383497484
538,0.4760724076505666
539,0.7320176027626473
540,0.8025341771767671
541,0.7281703606438689
542,0.8910142701239127
543,0.841114479139524
544,0.8034167267096755
545,0.8822040052540422
546,0.7190094629690938
547,0.8633395929204165
548,0.7523630355252316
549,0.7647226458146603
550,0.8423661034849731
551,0.7784094774280721
552,0.4049449622129178
553,0.8308765396312965
554,0.3566117810661
555,0.8600186058768561
556,0.7396284383645529
557,0.8487369248783828
558,0.671367918394903
559,0.818114709529276
560,0.3755537677621497
561,0.5313368602632864
562,0.7450248512885794
563,0.8205178529880219
564,0.7856371815002972
565,0.6430552720668268
566,0.7739406722688472
567,0.6288575529085136
568,0.82030217372079
569,0.817656526852639
570,0.6438442253843245
571,0.8556139168541493
572,0.780310240351351
573,0.4814676039318464
574,0.8664427936907445
575,0.8171562240708787
576,0.6725874485694255
577,0.8524129143446005
578,0.6999294473937978
579,0.869459483129411
580,0.4038582536740194
581,0.7098250318225264
582,0.8844721364543527
583,0.3780906474800573
584,0.37249100754502057
585,0.9336566102985417
586,0.8966781496250021
587,0.4843193649166358
588,0.8040410681614987
589,0.8136794979859506
590,0.47613258281740106
591,0.8892934650681844
592,0.5094832123031753
593,0.8547094714651172
594,0.7320731022385578
595,0.4883605566201546
596,0.866288318979511
597,0.7681852463307538
598,0.47233533415634293
599,0.7635092814404663
600,0.8518068966088602
601,0.8257373600023468
602,0.8239981404685927
603,0.8064818536446843
604,0.8210551714873731
605,0.8440195752062275
606,0.8030781623390822
607,0.6740341784628181
608,0.48523627600599556
609,0.3969689980896313
610,0.8495426453298116
611,0.7997027169439805
612,0.863990357270087
613,0.8025698340070866
614,0.8191915501454947
615,0.8046024425158438
616,0.834447940827433
617,0.5212861725351433
618,0.7723473810531472
619,0.7568338881024963
620,0.3923379440237402
621,0.8593081192082613
622,0.8177225892349931
623,0.8291476403939083
624,0.8359722521775296
625,0.8313141914536141
626,0.7661558854805405
627,0.825361321625643
628,0.37184584246121416
629,0.3513333383550182
630,0.3326645729905769
631,0.668450075875937
632,0.7974287434817305
633,0.36680009411625153
634,0.7590939917291804
635,0.8231744050622409
636,0.8096132692208705
637,0.5259548405328214
638,0.771332360278544
639,0.8234785062421538
640,0.40606378163799395
641,0.4847101922217593
642,0.8371568286970167
643,0.3900784163645331
644,0.8314213598728054
645,0.8354906615025657
646,0.41352238959938814
647,0.7599419622625182
648,0.7061211167518616
649,0.7859200988544308
650,0.7012922018321157
651,0.7003942422699051
652,0.8395901263739194
653,0.35822965424569897
654,0.8363055241309306
655,0.5862900286288221
656,0.7348448692616608
657,0.3787247511581464
658,0.8276782296502383
659,0.6857527275285342
660,0.6459402943090479
661,0.49031435373960525
662,0.6847760168757512
663,0.3875831442403793
664,0.4303379121934871
665,0.664846797006826
666,0.7795991052200493
667,0.7791975334919448
668,0.8576775983026119
669,0.8457616184508869
670,0.45486120032177124
671,0.8835572658508193
672,0.861793571538802
673,0.7255598640692353
674,0.6760293067673093
675,0.9059995698318144
676,0.7876354081038331
677,0.7609251019873241
678,0.32362779365178845
679,0.5185819491777937
680,0.8515682970603997
681,0.4425384430348088
682,0.8623372535953355
683,0.7972993095719473
684,0.6418939230028472
685,0.34516000557970217
686,0.4951589882786884
687,0.7110060341887012
688,0.5160751723682514
689,0.6826100028666489
690,0.8826708767177582
691,0.29724783723033693
692,0.7961862733515553
693,0.4416105119938589
694,0.35696841521409556
695,0.857039671854494
696,0.8243419725062635
697,0.8746275195531193
698,0.6484410324522414
699,0.8176978083240511
700,0.3836103625094865
701,0.8784158907890496
702,0.7703355364536543
703,0.7835376690363667
704,0.7088285104132355
705,0.7944254301543445
706,0.8114958183727625
707,0.7802286135832107
708,0.831818501189478
709,0.9075125139995516
710,0.8235053251578516
711,0.8195543557643457
712,0.8112511762631746
713,0.7999273766397718
714,0.5416801837859831
715,0.846732844715337
716,0.8445915147250824
717,0.7957117779604201
718,0.854346283449984
719,0.7733282340061737
720,0.7415490794953512
721,0.8680613233802541
722,0.6110490887741209
723,0.8086526096797411
724,0.7545117864426052
725,0.8455468596561275
726,0.8844913779976206
727,0.38331794010428233
728,0.7829215497550774
729,0.3744250580861125
730,0.45263428866119304
731,0.40550987311419884
732,0.6990559125739313
733,0.7732024326176866
734,0.8888317206601485
735,0.8309401302037236
736,0.8304570018974994
737,0.8305734814887137
738,0.7230253162522776
739,0.796445394442196
740,0.3966068654095963
741,0.8284432831428207
742,0.4103059199437894
743,0.6879585775710159
744,0.7658735222933216
745,0.8353147183220951
746,0.7847154865368996
747,0.7139649678542654
748,0.8080728480830597
749,0.816166348736263
750,0.8699166385507584
751,0.6685813680195762
752,0.8196041522216251
753,0.7628054717431452
754,0.7986894676881849
755,0.8693769951644102
756,0.8365182030255202
757,0.7560598146272843
758,0.753102330590502
759,0.8388113428544347
760,0.7813032837653161
761,0.7435841092387077
762,0.5468095105095965
763,0.43557217083136823
764,0.8945558691580469
765,0.8540019145197313
766,0.4086173029831016
767,0.8184851686758997
768,0.862446650154888
769,0.7814205791697402
770,0.43393500488892867
771,0.8258985081665563
772,0.7198185151404827
773,0.8752560962015709
774,0.7630686266440565
775,0.662476678834306
776,0.8670201422933738
777,0.8189718813363381
778,0.7026130140603692
779,0.6386921925094019
780,0.6915914069727677
781,0.8226108280796919
782,0.8951216230610326
783,0.758094357343772
784,0.831208222773069
785,0.828352732897072
786,0.7551280689637889
787,0.8010667444350497
788,0.7983489643354187
789,0.4456753726515619
790,0.5574457580562333
791,0.753338045390077
792,0.8177083299818367
793,0.8159879407082993
794,0.8449444644878601
795,0.584297919409547
796,0.7703453258457826
797,0.6629975581637799
798,0.8120123705636776
799,0.6920032287133829
800,0.3328590580737435
801,0.32947380458613756
802,0.5628655336884523
803,0.8883689464161244
804,0.8909513839910626
805,0.8550358685064416
806,0.46165075265508004
807,0.6700423974047512
808,0.38385158168266037
809,0.3585349078814786
810,0.8141986932839225
811,0.7318626904401249
812,0.6496991126820822
813,0.7376936032586225
814,0.7958990314143066
815,0.854211703335568
816,0.5108218662920008
817,0.5538778680385392
818,0.4416719558447271
819,0.8900182343043563
820,0.7010833345287885
821,0.7155138688778855
822,0.907107777386074
823,0.8696537629746409
824,0.8651770491157539
825,0.8003287227532794
826,0.8204234966269699
827,0.8419380778831553
828,0.6691752839769818
829,0.5026365248085874
830,0.81107148971251
831,0.36604500491833225
832,0.8076105732709938
833,0.7884890784232028
834,0.451369995949355
835,0.7995760998989798
836,0.7707963810251521
837,0.8673992372751099
838,0.8587138272826766
839,0.8638306892756145
840,0.7848321108104935
841,0.34540739386049196
842,0.7875785781972492
843,0.8119280503931913
844,0.7092796344348578
845,0.8380662651811356
846,0.7852260815823917
847,0.8741351623859539
848,0.4095200687131007
849,0.6931563786573229
850,0.8627500096461785
851,0.3834162225288514
852,0.6334384550400027
853,0.8449211187079844
854,0.8521979219011446
855,0.8418485481458454
856,0.7369208853757135
857,0.7872246832761202
858,0.7342511916515921
859,0.7337969215678807
860,0.7902015907682992
861,0.6969680759143251
862,0.6801121710945564
863,0.7857301068458575
864,0.8737157713362866
865,0.7658516706568114
866,0.7841479169506246
867,0.7338350516292121
868,0.7198483528604719
869,0.7336122569472957
870,0.8467954153454882
871,0.3816650054251336
872,0.688217426088917
873,0.8105973101210314
874,0.4887372706279889
875,0.8336555644216538
876,0.8034771199342882
877,0.46506119245934835
878,0.794910519182271
879,0.8460440772903232
880,0.796875607194456
881,0.8053718659494238
882,0.8459528046662462
883,0.40402980382363174
884,0.8099656728904343
885,0.8584541835326849
886,0.8533390681301334
887,0.8681283645526117
888,0.877511223753925
889,0.7499674494533319
890,0.7111744925282907
891,0.8110737553854324
892,0.7165483415928248
893,0.8203632013742467
894,0.8705969019078613
895,0.7445447814986776
896,0.7646367248716835
897,0.8721823985001155
898,0.7718827492463344
899,0.8448398520755229
900,0.7558312340251083
901,0.35619067306610447
902,0.7152398595265583
903,0.7650438342807446
904,0.8794377643468141
905,0.8391358359662265
906,0.42460943774859233
907,0.7448201626100703
908,0.79025658626131
909,0.7273861466530773
910,0.6843428135215646
911,0.7428036836726944
912,0.7795379218812776
913,0.45532778237909627
914,0.7443078316206182
915,0.6774209230682955
916,0.6982595566101817
917,0.43373409432685023
918,0.7988254988061347
919,0.9299933573185055
920,0.45478419162619294
921,0.515416211959689
922,0.8759897691508426
923,0.4249521110501887
924,0.7849807305124645
925,0.7152321350106918
926,0.3342359478407348
927,0.7207980888321367
928,0.4880249563403655
929,0.874685185661017
930,0.3778561166850563
931,0.6464676859400804
932,0.4755030471035712
933,0.7225616541826991
934,0.7694812222894417
935,0.3110254065541501
936,0.3906426304487334
937,0.836916412644732
938,0.5389014367469614
939,0.7965538105120344
940,0.835880406615266
941,0.7084980485608431
942,0.46035522296189874
943,0.5025651068423201
944,0.7626479612724775
945,0.7606409224355111
946,0.38787864859617
947,0.9061048168759738
948,0.6776719732045482
949,0.8042563577652784
950,0.7684050912126476
951,0.8335122809691443
952,0.8160317964557707
953,0.7585679821848837
954,0.8374911620820142
955,0.7664487306978522
956,0.7249129584476821
957,0.7794866487075418
958,0.47777821557873335
959,0.7365830030197873
960,0.8343023185536893
961,0.8364515282818535
962,0.7020546232017559
963,0.7218905512458635
964,0.6917805360744785
965,0.7588820503683393
966,0.8097794709167001
967,0.8252839632211272
968,0.8248972055873341
969,0.6854945983835472
970,0.7787440042274845
971,0.8769061414755279
972,0.44099666130197046
973,0.8176950481684533
974,0.8392253631428693
975,0.823410042987746
976,0.8603819153613319
977,0.7953315601580947
978,0.8655706356687419
979,0.6954954525298336
980,0.8009155374530779
981,0.8978546806154629
982,0.6572791192023378
983,0.8956807011263355
984,0.5906783995425281
985,0.5575439256224699
986,0.7724816695544875
987,0.7483294955914045
988,0.47274612696795903
989,0.7671804544486587
990,0.7474954315539194
991,0.8114467489758768
992,0.7524647376538118
993,0.8133003833564595
994,0.6879832022948431
995,0.7407097142382778
996,0.7178081751881401
997,0.6345506049231351
998,0.8245723399059816
999,0.8458825530015524
1000,0.8673694677528467
1001,0.8363056258480168
1002,0.52101987004088
1003,0.6714783047297396
1004,0.770119206719264
1005,0.8114620051535011
1006,0.7534849822775321
1007,0.400277057683757
1008,0.7152044748659377
1009,0.808205519332261
1010,0.8251592732464571
1011,0.8351214622753332
1012,0.6525588820810928
1013,0.7846032022490619
1014,0.8035342957827091
1015,0.8239739650984544
1016,0.7000505590783637
1017,0.8056428466762715
1018,0.8023743193550316
1019,0.8164138778376152
1020,0.3905625262308816
1021,0.3407769467484366
1022,0.8027382892774109
1023,0.7220887507868403
1024,0.4402783654930933
1025,0.8432927504165106
1026,0.811744782368018
1027,0.8805138318034464
1028,0.6781465425844442
1029,0.9058855905012361
1030,0.8685044462676687
1031,0.8312099935938638
1032,0.7214035051547064
1033,0.7524818412671297
1034,0.8510646490699821
1035,0.7785116773748524
1036,0.8639367407427769
1037,0.8308715336472083
1038,0.6295852119759324
1039,0.7480042163477918
1040,0.7393265860432742
1041,0.8384012278056918
1042,0.49573024751797334
1043,0.441906522536612
1044,0.36137221693059685
1045,0.7204082590365161
1046,0.7840739846236155
1047,0.8200790889619313
1048,0.8438667972625664
1049,0.4259560009507933
1050,0.8324258093461058
1051,0.8335318249540675
1052,0.4171743208829798
1053,0.8286322359145052
1054,0.3869620344383757
1055,0.7673443945687111
1056,0.8073546627788343
1057,0.763300130628574
1058,0.7420446067893177
1059,0.7330387571354678
1060,0.7639832115638685
1061,0.7569139214700643
1062,0.6956139803388637
1063,0.36777391046140745
1064,0.8498342645817358
1065,0.5700338415296213
1066,0.7556187820550939
1067,0.8505149761898763
1068,0.8443120501845264
1069,0.7532179066592972
1070,0.6603309323537488
1071,0.4569620519189183
1072,0.5863002619397335
1073,0.8134055753710631
1074,0.8648950996338862
1075,0.6862544256033885
1076,0.4082777904181159
1077,0.860756416189225
1078,0.7589170349166461
1079,0.8218741614820596
1080,0.8107227946673905
1081,0.4724809301086525
1082,0.745151724935267
1083,0.7646831261365167
1084,0.7520278807042408
1085,0.8703714715495323
1086,0.45054418422815123
1087,0.7202765042663665
1088,0.5934272315557236
1089,0.7440559229074085
1090,0.6875450925164319
1091,0.6665558908064312
1092,0.841721285114635
1093,0.7816569116769736
1094,0.7047521028242125
1095,0.620895466982784
1096,0.34860257920762955
1097,0.6487861669462462
1098,0.9086495513103653
1099,0.8476498231399701
1100,0.920487884145032
1101,0.6447709044192954
1102,0.7506435777465402
1103,0.6610108827626279
1104,0.831559848237173
1105,0.8164733680267922
1106,0.8288251234662429
1107,0.9152878658877509
1108,0.8139260003956319
1109,0.8700480022847085
1110,0.8414789723450299
1111,0.5206190986999525
1112,0.8237882334843213
1113,0.6991863907832365
1114,0.3973219127707303
1115,0.8401188219688901
1116,0.40096342757144565
1117,0.43077572845100276
1118,0.34933291817921935
1119,0.7726120255435219
1120,0.8279669043897087
1121,0.7624997588882244
1122,0.9089588703624739
1123,0.7848276324372919
1124,0.9032782488986515
1125,0.9107352058528629
1126,0.43791420292176847
1127,0.393586088816792
1128,0.4536327665672082
1129,0.8071822515270493
1130,0.8005999429393263
1131,0.8287654982263863
1132,0.8111839236551609
1133,0.7676460926109273
1134,0.8269454655831913
1135,0.7972366512685748
1136,0.8365172082986752
1137,0.6558155692698809
1138,0.382796242402972
1139,0.7885613259623929
1140,0.6514877066335801
1141,0.7357945714207671
1142,0.9174560889473742
1143,0.798678098143963
1144,0.8245995534268669
1145,0.4695641867434018
1146,0.81763353256929
1147,0.6864993136603428
1148,0.8203544446805767
1149,0.6341742324873542
1150,0.789178337319148
1151,0.7686563012240107
1152,0.36586254247930994
1153,0.4524426481224554
1154,0.45825343823768533
1155,0.7713997671688022
1156,0.6988334055049248
1157,0.839850346288166
1158,0.8036861149527454
1159,0.8618765105084712
1160,0.478392770918627
1161,0.7642931522546935
1162,0.8564340373821835
1163,0.45709876562866936
1164,0.8066667142871494
1165,0.8328242615520285
1166,0.7830672277606786
1167,0.7674613300788027
1168,0.908596061581119
1169,0.6692690228400098
1170,0.7793536062010112
1171,0.7386268095513653
1172,0.8750237789348587
1173,0.46455342696147395
1174,0.4315663290582561
1175,0.7834678537680376
1176,0.7818080919064306
1177,0.4153613935642576
1178,0.8370535270884892
1179,0.5707342227435801
1180,0.4137411987425162
1181,0.7737007836969524
1182,0.6864015701451324
1183,0.3421439757530633
1184,0.7221128545405913
1185,0.8882031945436872
1186,0.34219036336892084
1187,0.41670255192849587
1188,0.7388516868221013
1189,0.8452375387669538
1190,0.798709196737747
1191,0.7441528199183506
1192,0.7243639199303948
1193,0.7849506861086858
1194,0.9007472288981621
1195,0.40988160977114024
1196,0.8168390640290044
1197,0.5765930818663574
1198,0.7420660205225277
1199,0.6304740170148827
1200,0.7306874220337156
1201,0.8026181797196802
1202,0.7477578087438764
1203,0.7166360918408778
1204,0.82165912387854
1205,0.7485936889966593
1206,0.750832315569432
1207,0.553140898236372
1208,0.37883923020467103
1209,0.4067600455369843
1210,0.7493234248471151
1211,0.8793895522355003
1212,0.8542391989612366
1213,0.5537263104997742
1214,0.7214532011459033
1215,0.7873214716675081
1216,0.683517515513544
1217,0.8156539684761326
1218,0.7617197055853815
1219,0.36151503574033655
1220,0.6264892784466563
1221,0.4033799962415549
1222,0.811413745262733
1223,0.8587011293324073
1224,0.8270202508087147
1225,0.8021373616704527
1226,0.8051916519380404
1227,0.8764798904654394
1228,0.8150063897507577
1229,0.38079481895326417
1230,0.7662959709807804
1231,0.7292859812662799
1232,0.7856173694126126
1233,0.88488929506011
1234,0.4097273866784784
1235,0.8120244801128371
1236,0.724159032626071
1237,0.8883037779013103
1238,0.8705680642943295
1239,0.7593567761858173
1240,0.7122309437464528
1241,0.4710763176353599
1242,0.44813950065033187
1243,0.8235436299645245
1244,0.7632665019847866
1245,0.8577725676499958
1246,0.8212332843205998
1247,0.7874843974031761
1248,0.7956689763820597
1249,0.8023203135934748
1250,0.8035062185780121
1251,0.8271920163966842
1252,0.7372812827566502
1253,0.9103873145327772
1254,0.8733334546734572
1255,0.4893284201428607
1256,0.6402137026469343
